chunk_id,document_id,order_index,page,end_page,section,text_len,text
2d1f518956cdc4b3cf6a9447714cfcd0:167,2d1f518956cdc4b3cf6a9447714cfcd0,167,168,,,958,"Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.3 Thư mục gốc Cấu trúc một phần tử :Tên file l Chuỗi ASCII chứa tên file. Các ký tự là chữ in l Không chấp nhận khoảng trống ở giữa l Các câu lệnh copy, del,... không nhận biết tên có dấu trắng l Nếu ít hơn 8 ký tự, được chèn các ký tự trống cho đủ 8 l Ký tự đầu có thể mang ý nghĩa đặc biệt l 00h: Phần tử đầu tiên của phần chưa dùng đến l E5h (ký tự ""δ""): File tương ứng với phần tử này đã bị xóa. l 2Eh (ký tự "".""): Đây là thư mục con l Trường số hiệu cluster bắt đầu chỉ đến chính nó l Cấu trúc như thư mục con giống như thư mục gốc: gồm các phần tử 32bytes l 2Eh2Eh (ký tự ""..""): Đây là thư mục cha của thư mục hiện tại l Trường số hiệu cluster bắt đầu chỉ đến thư mục cha l Nếu cha là gốc, #cluster bắt đầu bằng zero (FAT12/16) l Thư mục con nằm trên phần Data, được quản lý như một file ⇒ File của các bản ghi file l FAT12/16: Thư mục gốc ở vị trí xác định; FAT32: Thư mục gốc cũng nằm trong phần data"
2d1f518956cdc4b3cf6a9447714cfcd0:168,2d1f518956cdc4b3cf6a9447714cfcd0,168,169,,,260,Name DATA A Clst V 00 Sub-1 D File-A A Sub-2 D ROOT D ... File-F A D Sub-11 D File-B A Sub-directory F F F F .Sub-directory F D D .. File-E A F . D .. D File-C A A File-D Sub-directory Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.3 Thư mục gốc Thư mục con
2d1f518956cdc4b3cf6a9447714cfcd0:169,2d1f518956cdc4b3cf6a9447714cfcd0,169,170,,,320,Name DATA A Clst V 00 Sub-1 D File-A A Sub-2 D ROOT . D .. D F ry File-F A Sub-directo Sub-11 D File-B A Sub-directory . D .. D File-E A F F . D .. D File-C A F F F DATA Sub-1 File-F Sub-11 File-C File-D File-B File-A Sub-2 File-E Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.3 Thư mục gốc Thư mục con Sub-directory
2d1f518956cdc4b3cf6a9447714cfcd0:170,2d1f518956cdc4b3cf6a9447714cfcd0,170,171,,,314,Ví dụ: Byte thuộc tính 0Fh: 0 0 0 0 1 1 1 1 ⇒ Có các thuộc tính Volume label+System+Hidden+Readonly Ghi chú: Giá tri byte thuộc tính 0x0F không sử dụng trong MS-DOS ⇒ Dùng để đánh dấu là phần tử Long File Name Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.3 Thư mục gốc Cấu trúc một phần tử : Trường thuộc tính
2d1f518956cdc4b3cf6a9447714cfcd0:171,2d1f518956cdc4b3cf6a9447714cfcd0,171,172,,,163,0 1 1 1 1 1 0 0 0 1 0 1 0 1 1 0 Ví dụ: 15 giờ 34 phút 45 giây Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.3 Thư mục gốc Cấu trúc một phần tử Có giá trị :7C56
2d1f518956cdc4b3cf6a9447714cfcd0:172,2d1f518956cdc4b3cf6a9447714cfcd0,172,173,,,147,Ví dụ: 17 tháng 5 năm2011 Có giá trị :3EB1 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.3 Thư mục gốc Cấu trúc một phần tử : Trường ngày tháng
2d1f518956cdc4b3cf6a9447714cfcd0:173,2d1f518956cdc4b3cf6a9447714cfcd0,173,174,,,507,"... Phần tử LFN 3 Phần tử LFN 2 Phần tử LFN 1 Phần tử 8.3 (ttt∼n.xxx) Ofs Kt Ý nghĩa 0 1B Trưong thứ tự. 1 5W 5 ký tự unicode đầu tiên 11 1B Thuộc tính. Đánh dấu là phần tử LFN. Luôn có giá trị 0Fh 12 1B Để dành (00) 13 1B Checksum: Cho phép kiểm tra tên file dài có ứng với tên file 8.3? 14 6W Các ký tự unicode 6,7,8,9,10,11 26 1W Số hiệu cluster. Không dùng (0000) 28 1W Ký tự unicode 12 30 1W Ký tự unicode 13 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.3 Thư mục gốc Hệ thống Long File Name (LFN)"
2d1f518956cdc4b3cf6a9447714cfcd0:174,2d1f518956cdc4b3cf6a9447714cfcd0,174,175,,,616,"Entry Ord Attr Data LFN 3 0x43 0x0F ame.docx LFN 2 0x02 0x0F y long file n LFN 1 0x01 0x0F This is a ver 8.3 Name THISIS∼1.DOC Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.3 Thư mục gốc Hệ thống Long File Name: Trường thứ tự l Cho biết trật tự các phần tử LFN l Mỗi phần tử LFN chứa 13 ký tự Unicode l Phần tử đầu tiên có giá trị trường thứ tự bằng 1 l Phần tử cuối sẽ dùng bít số 6 để đánh dấu l Chỉ dùng tối đa 20 phần tử l Sau ký tự cuối cùng là 0x00 0x00. l Các ký tự không sử dụng có giá trị 0xFF 0xFF l Bít số 7 (0x80) cho biết phần tử tương ứng đã bị xóa l Ví dụ file ""This is a very long file name.docx"""
2d1f518956cdc4b3cf6a9447714cfcd0:175,2d1f518956cdc4b3cf6a9447714cfcd0,175,176,,,90,Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.3 Thư mục gốc Ví dụ: Một sector của ROOT
2d1f518956cdc4b3cf6a9447714cfcd0:176,2d1f518956cdc4b3cf6a9447714cfcd0,176,177,,,88,Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.3 Thư mục gốc Ví dụ: Nội dụng của ROOT
2d1f518956cdc4b3cf6a9447714cfcd0:177,2d1f518956cdc4b3cf6a9447714cfcd0,177,178,,,76,Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.3 Thư mục gốc Giải mã ROOT
2d1f518956cdc4b3cf6a9447714cfcd0:178,2d1f518956cdc4b3cf6a9447714cfcd0,178,179,,,114,DATA Nhãn đĩa #Cluster : 0 Size : 0 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.3 Thư mục gốc Giải mã ROOT 1
2d1f518956cdc4b3cf6a9447714cfcd0:179,2d1f518956cdc4b3cf6a9447714cfcd0,179,180,,,127,DATA Nhãn đĩa #Cluster : 0 Size : 0 File đã bi xóa Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.3 Thư mục gốc Giải mã ROOT
2d1f518956cdc4b3cf6a9447714cfcd0:180,2d1f518956cdc4b3cf6a9447714cfcd0,180,181,,,93,File ReadMBR.C Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.3 Thư mục gốc Giải mã ROOT 2
2d1f518956cdc4b3cf6a9447714cfcd0:181,2d1f518956cdc4b3cf6a9447714cfcd0,181,182,,,111,File ReadMBR.C Tên file: READMBR Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.3 Thư mục gốc Giải mã ROOT 2
2d1f518956cdc4b3cf6a9447714cfcd0:182,2d1f518956cdc4b3cf6a9447714cfcd0,182,183,,,121,File ReadMBR.C Tên file: READMBR Mở rộng:C Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.3 Thư mục gốc Giải mã ROOT 2
2d1f518956cdc4b3cf6a9447714cfcd0:183,2d1f518956cdc4b3cf6a9447714cfcd0,183,184,,,129,File ReadMBR.C Tên file: READMBR Mở rộng:C Lưu trữ Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.3 Thư mục gốc Giải mã ROOT 2
2d1f518956cdc4b3cf6a9447714cfcd0:184,2d1f518956cdc4b3cf6a9447714cfcd0,184,185,,,135,File ReadMBR.C Tên file: READMBR Mở rộng:C Lưu trữ 600ms Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.3 Thư mục gốc Giải mã ROOT 2
2d1f518956cdc4b3cf6a9447714cfcd0:185,2d1f518956cdc4b3cf6a9447714cfcd0,185,186,,,157,File ReadMBR.C Tên file: READMBR Mở rộng:C Lưu trữ 600ms Create time 11h28m12s Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.3 Thư mục gốc Giải mã ROOT 2
2d1f518956cdc4b3cf6a9447714cfcd0:186,2d1f518956cdc4b3cf6a9447714cfcd0,186,187,,,180,File ReadMBR.C Tên file: READMBR Create date 05/05/2011 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.3 Thư mục gốc Giải mã ROOT 2 Mở rộng:C Lưu trữ 600ms Create time 11h28m12s
2d1f518956cdc4b3cf6a9447714cfcd0:187,2d1f518956cdc4b3cf6a9447714cfcd0,187,188,,,203,File ReadMBR.C Tên file: READMBR Create date 05/05/2011 Last access 05/05/2011 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.3 Thư mục gốc Giải mã ROOT 2 Mở rộng:C Lưu trữ 600ms Create time 11h28m12s
2d1f518956cdc4b3cf6a9447714cfcd0:188,2d1f518956cdc4b3cf6a9447714cfcd0,188,189,,,227,File ReadMBR.C Tên file: READMBR Create date 05/05/2011 Last access 05/05/2011 Modified time 15h14m30s Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.3 Thư mục gốc Giải mã ROOT 2 Mở rộng:C Lưu trữ 600ms Create time 11h28m12s
2d1f518956cdc4b3cf6a9447714cfcd0:189,2d1f518956cdc4b3cf6a9447714cfcd0,189,190,,,252,File ReadMBR.C Tên file: READMBR Create date 05/05/2011 Last access 05/05/2011 Modified time 15h14m30s Modified date 04/05/2011 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.3 Thư mục gốc Giải mã ROOT 2 Mở rộng:C Lưu trữ 600ms Create time 11h28m12s
2d1f518956cdc4b3cf6a9447714cfcd0:190,2d1f518956cdc4b3cf6a9447714cfcd0,190,191,,,272,File ReadMBR.C Tên file: READMBR Create date 05/05/2011 Last access 05/05/2011 Modified time 15h14m30s Modified date 04/05/2011 First cluster 11840 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.3 Thư mục gốc Giải mã ROOT 2 Mở rộng:C Lưu trữ 600ms Create time 11h28m12s
2d1f518956cdc4b3cf6a9447714cfcd0:191,2d1f518956cdc4b3cf6a9447714cfcd0,191,192,,,288,File ReadMBR.C Tên file: READMBR Create date 05/05/2011 Last access 05/05/2011 Modified time 15h14m30s Modified date 04/05/2011 First cluster 11840 File size :2749 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.3 Thư mục gốc Giải mã ROOT 2 Mở rộng:C Lưu trữ 600ms Create time 11h28m12s
2d1f518956cdc4b3cf6a9447714cfcd0:192,2d1f518956cdc4b3cf6a9447714cfcd0,192,193,,,78,Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.3 Thư mục gốc Giải mã ROOT 3
2d1f518956cdc4b3cf6a9447714cfcd0:193,2d1f518956cdc4b3cf6a9447714cfcd0,193,194,,,222,Phần tử LFN# 1(ReadBiosSecto) Phần tử LFN#2 - LFN cuối (r.c ) Ký tự sau ký tự cuối (0x0000) Phần tử 8.3thường READBI∼1.C Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.3 Thư mục gốc Giải mã ROOT 3 File: ReadBiosSector.c
2d1f518956cdc4b3cf6a9447714cfcd0:194,2d1f518956cdc4b3cf6a9447714cfcd0,194,195,,,367,4 Chương 4: Quản lý hệ thống file Kết luận ① Hệ thống file ① Khái niệm file ② Cấu trúc thư mục ② Cài đặt hệ thống file ① Cài đặt thư mục ② Các phương pháp phân phối vùng lưu trữ ③ Quản lý vùng lưu trữ tự do ③ Tổ chức thông tin trên đĩa từ ① Cấu trúc vật lý của đĩa ② Cấu trúc logic của đĩa ④ Hệ thống FAT ① Boot sector ② Bảng FAT (File Allocation Table) ③ Thư mục gốc
